scenario,method,step,mean_progress_delta,std_progress_delta,n_seeds
standard_moderate,rule_based_greedy,22,0.0029858450094858804,0.0005537739846973585,3
standard_moderate,rule_based_greedy,23,0.002621044715245565,0.001007226362118194,3
standard_moderate,rule_based_greedy,24,0.002642457683881124,0.0013818586016480215,3
standard_moderate,rule_based_greedy,25,0.0025980820258458457,0.0009460645208981479,3
standard_moderate,rule_based_greedy,26,0.0029676606257756553,0.0010856103879957294,3
standard_moderate,rule_based_greedy,27,0.001963267723719279,0.001523612950567734,3
standard_moderate,rule_based_greedy,28,0.002585838238398234,0.0013253117548184868,3
standard_moderate,rule_based_greedy,29,0.0025571336348851523,0.0012231155201498374,3
standard_moderate,rule_based_greedy,30,0.0028150628010431924,0.0011933708732780905,3
standard_moderate,rule_based_greedy,31,0.0030518025159835815,0.0005983396549041007,3
standard_moderate,rule_based_greedy,32,0.002920637528101603,0.000497706152806041,3
standard_moderate,rule_based_greedy,33,0.002982199192047119,0.0007673979784539317,3
standard_moderate,rule_based_greedy,34,0.0028775930404663086,0.0009682075312063706,3
standard_moderate,rule_based_greedy,35,0.003065581123034159,0.0008938762447144428,3
standard_moderate,rule_based_greedy,36,0.0022976944843928018,0.0011841308649948982,3
standard_moderate,rule_based_greedy,37,0.002818514903386434,0.0009195191629347041,3
standard_moderate,rule_based_greedy,38,0.0028272022803624472,0.0006622042322240804,3
standard_moderate,rule_based_greedy,39,0.002570380767186483,0.0006683597646456935,3
